userid	offerid	countrycode	category	merchant	utcdate	rating
76a51b5177fa835596219d5319b82e912223cf0e96863b0dd2f819982e627db8	ec273ca81c06c2ccb751b6a4b17e0553	de	100091613	ac5affbd07d88670adca73b93002d1faa4e6f5941b25a194e46b87a0642a7c63	2016-06-09 17:07:27.0	0
f1783eb9b37b584c1fdf9734cca796177f01f8666871670f983a27ee78e1cb85	e4b9c22a319d404ec0535bb6e29e5e61	de	133301	01fc593687deb84a0ed0eb271ae3d6c8f4f4d14425e64331b46f616b92d6fb5d	2016-06-09 17:07:28.0	0
15b938c5d5e16d6bbfd6edd261a6ce0b617e56628f00553ede82272160bdc5a3	0af96c09d3b50dd947895c62123d806c	de	139401	fa292fccb86c5d5d65189cf6ef1658eb0a6aeeaeb03883815aba4640ac8735e2	2016-06-09 17:07:35.0	0
13b4ab5186330f9cd732ff0ab7b4383c14127f9cb34398cca70fdcb9ffe8d523	f41e4403465df84bac5b5368000a94d9	de	100091613	e5a825abe7eecbf3a7f8256b7094b4d41f793943a415af43ca3bdd9c1e772912	2016-06-09 17:07:36.0	0
63a2c74bc0a45e2fc26122600d1ad045f38d2314158e5c216f5c73879ca90efc	881b83b51aef29e5805320cea39a4084	de	100354123	a015cb7c48d3141d505c6022cbc504c7ed68cc637f3fc5b5fc01e3cd4bbb118f	2016-06-09 17:07:37.0	0
f4207b5c0bf46c90f4619d0dda96e7c3809416270898263d9c1a9275e2a17eed	ddbba0ff1cfe2f876e0ac43a37ecc78f	de	108501	00a3853a20be77f841a0c1432cdfb97bf85b4b1d89dd8577b7b3b7c7f34a52f0	2016-06-09 17:07:42.0	0
4f45db50c2f0449aec501454248049b0fd1be1a2c6cd39d7c28fdc573933f2e5	07b3daf18e41557a3e24ea4c3b33ca3f	de	137001	8baa657ce7b2f7bc0a60cd7ddf27d802b1b611b6f5cd959ebd310343de35de86	2016-06-09 17:07:46.0	0
1e0f03137c2aa25d9d44d5a391a44de0cd71a15fa743d2d6f09c7b099a2a7c82	4363beeb215eca638f6abc4728bb02f5	de	100567613	d20fbe8b3442248cb0944202f179d159b44403b0161035dff767a792de003318	2016-06-09 17:07:58.0	0
0a59c8374e16d06e4a322725f9e6217637bec820ca174afe18e35d94e2e4420b	49a2ae8fb23a0397c4b8c0c0528b224a	de	100334223	7860ebda35cd93edf9aa7efe0a88fae77c755f7da4762bd181eee7fef554278d	2016-06-09 17:07:59.0	0
5ed14d43e4009f1f427c204ddcad3c0adf36c5640f3795d0139d112a94cf0c1d	79ae865ba1c572a71c6f51d386479454	de	100565013	344afd7b70e18fc39de781b3fcab825d2c6bed95420cf138343813b1a3b025e7	2016-06-09 17:08:09.0	0
14870448d20881708868464e729b5e13b4367e92cf8496794f6f6574a44e87e7	3e8412951c5eb0e77bb8b39c03c12a0f	de	116901	81dc9575e12600c50cca637701215bdf3d923eebcb08cc4c67fd928103c4931a	2016-06-09 17:08:10.0	0
6756cccedb45263b48ce519874a60281a91548370361588581593c1671abe797	e0f2dad30ed2444151b780add6df4f2b	de	138301	81dc9575e12600c50cca637701215bdf3d923eebcb08cc4c67fd928103c4931a	2016-06-09 17:08:16.0	0
1fa5ee5a276f340931ea9a57f23817cd25fb1f3dc5d991abaed28053fd0e9c12	06f7622ff9502fefaee206cdbf0d6600	de	113501	81dc9575e12600c50cca637701215bdf3d923eebcb08cc4c67fd928103c4931a	2016-06-09 17:08:38.0	0
5ed14d43e4009f1f427c204ddcad3c0adf36c5640f3795d0139d112a94cf0c1d	934340b4ff9146907d6013f5ac6a36cc	de	100354123	ab8863ef55e574c0093451ca02bc1842bd88e0fc32cf6779f5182b074a072d24	2016-06-09 17:08:42.0	0
fc966e260ba1a0be7f86648e9e35d071a5883f556217ef930c7e7830ac38749a	eb0112a6dc0b90675b50feb60fd37f6c	de	164401	344afd7b70e18fc39de781b3fcab825d2c6bed95420cf138343813b1a3b025e7	2016-06-09 17:08:43.0	1
a5fe81a66ff858adbaf75c1603f6c63415aa75337291c64081b94fc3612d34cc	b8f678e7cb172f8219581fdc7da952a8	de	100332423	1e976362a035bd5cf0e2ec0a2dae4187541bf201dd6c07e38cb803a8b3e11db0	2016-06-09 17:08:53.0	0
6249a9296efa2f398512ba9ed6a7bf29fddf9dab3e2ffbcc8997ac5d235989bd	a7167e68ff817c99aa370df25c8458b0	de	100317323	50d302ed454b25ccd55449852741c63a73dd0e1ddac7dab6965e9d2ad970fd32	2016-06-09 17:08:53.0	0
6d19cf1ac0f86ea5bdf6365358053799df88d01d3b5c19ed4015fe1d8d0f6ce5	47bae32dab4445842a4a5e4e00bffc7d	de	127701	154f65f908a7406826ed6408a156db1bdb82f8f514dffc9c344dfba31ace8520	2016-06-09 17:08:53.0	1
1fa5ee5a276f340931ea9a57f23817cd25fb1f3dc5d991abaed28053fd0e9c12	60d9daddd6fdbf218e347b13913cdbf0	de	100008213	81dc9575e12600c50cca637701215bdf3d923eebcb08cc4c67fd928103c4931a	2016-06-09 17:08:54.0	0
7bf7f0d45dd6bfa9e9ee73b2645f7ac5f5a0e6a4b4e3a4f9c8381fe7c51dc697	9114edc0d5e1385824367518f2618efd	de	100567813	62afb79ed86283b841ce38c5226b8cc6b073362b4cb38ce523f773d8e18b65ed	2016-06-09 17:09:00.0	0
14870448d20881708868464e729b5e13b4367e92cf8496794f6f6574a44e87e7	3e8412951c5eb0e77bb8b39c03c12a0f	de	116901	81dc9575e12600c50cca637701215bdf3d923eebcb08cc4c67fd928103c4931a	2016-06-09 17:09:03.0	0
a6c154d96dc6b2ca539de5fa5e1d1ab1db58dc076c31b7a1617242eb87288b6e	2ecf2e270d4c69bfa3d5d0b1c7c801c8	de	108301	1f0085a27c686aad5fe87ee85caf11639e68c308ffe50489bdc3e500a248eb0d	2016-06-09 17:09:05.0	0
2bb35141794079c9a7d9408abff39990fc7833027cb5dc3bcf9719b6571a22e1	5843e9c06eb9e21d8d2f49e752b85328	de	100354123	ab8863ef55e574c0093451ca02bc1842bd88e0fc32cf6779f5182b074a072d24	2016-06-09 17:09:14.0	0
50984d8db4a9b74281eebe67fb04c28bcc652ff6439f304a1cb8143cb8bce362	1f3c12b3c08895f70d65b4a2f7f7ab52	de	100354123	ab8863ef55e574c0093451ca02bc1842bd88e0fc32cf6779f5182b074a072d24	2016-06-09 17:09:37.0	0
e35e71084dd76d05bcbf80c134ad86ac4e480b61951fefa9025922a37c9990ee	b1c0e95c08a6a533a56dfbb6431bb7cf	de	100119813	dad0f17985199ea51ba840f099aec6cfa3cffaa7663d0b753120166282e2d15d	2016-06-09 17:09:58.0	1
36ff2f644b310496c2202a5bd41f832ae6e316feb90086395a79dcaca4bb5c52	5ee3d0f758ca549202dce04d6a77b8ff	de	108301	8fb1fab99fe590d1020a4f2868922d2e0009b933c0126093240eb28cc176bbab	2016-06-09 17:10:01.0	0
f1eacda175b92f785bbb7c3adf92811b00e230d61eccc81f3bc6639ca33d260c	64968263be89ab2d6e3f738cdc14b8eb	de	129801	de37a55a1df9f78805ed7b96cb82c59bfa32d72675b007427691b63070a8b217	2016-06-09 17:10:06.0	0
f393a78119f637f798a1c32707a8f6d0801baf35c3a47af080aadc2ecc101fb4	3f6b05c0c8acfb029525a7d3e613b4b3	de	111801	4a62436c605f7d92fb2ca2be078e32c096f04c723721ad3f37fe0c8ffd69f089	2016-06-09 17:10:17.0	0
9d60fca26dfabcaca5b9e4b287d7a490407969b3b45d50934917159f494ebb17	f59190a128de159c79e928e6d098f155	de	134101	df262aee0ba6b453de0b5720b79607af6c784ee6ea272c30fe558538d8e2832d	2016-06-09 17:10:23.0	0
3b60b2e220deac9976ac48cf334f3bbcdbdaa4f7d84110f3bef7ccd6e3591c8b	6a5f657c1840de03c3d7734a771843d2	de	100091613	98c27b3d9caf10acee966fe05cbf8d8f118ff139bfba0b551a32e2e3a9bd766c	2016-06-09 17:10:24.0	0
a96e83c58dfa434fe94940df9e3123a292f5b702e893ddf7bae58f2aa892511a	93d88470bac03b22955690a95dea4b0a	de	108301	d57d5bb0441a49deee087703f947c29e11dcda2148a626ddd8a5b0925a871dae	2016-06-09 17:10:28.0	0
a96e83c58dfa434fe94940df9e3123a292f5b702e893ddf7bae58f2aa892511a	3dcf2b4e683f62d34f57184eb673ab4d	de	108301	b3508cee5c92a9533792fe0a29fdef87a69fc1a928d33eabb80378adc7e9e24a	2016-06-09 17:10:28.0	0
6fa8f61279dda36cafdfa6b454e0aef4920550b328d8a397c0da6950a9bb3a02	16f508c7fd69544bbb8ccc6bf9f2f92a	de	134101	b4a4397fbe5aedefbc2bf605567150830d9d7a7d9acd13a20d431e2808585b08	2016-06-09 17:10:32.0	0
fa0210b1f5a8b2db0c27e0595a3d17667dc65b06bf7cb0431c7751fc743d2cfe	bc6684f325710d97fcac8d3d246b53be	de	142101	334fdf10d7475bc5f5da5b5b9145a60d2e8b0c21d71de8a29bf68a6eba9888fe	2016-06-09 17:10:38.0	0
6f637593c787e87ad8b45075d986e4b249b24b9b7e00bb45b5d531cbda49ea4d	8a9fdfc422350187913702cc4df11292	de	168001	ff1bd73f19ccc09842c0b0ad14ff0402e91324cdf924aa3a6a39bfd8c2d9acb3	2016-06-09 17:10:40.0	0
0b461f7ace1f6b6c5ff248524ae606a8ac074b54ba43ff765bf39e018445ced2	ad5ac7b7090d3d0544c2aa47c384f121	de	100568013	9743962eb4725a80ebf98cbf3d75f03fa58c62eab070ab4760a908ee3ca88b08	2016-06-09 17:10:40.0	0
a6a6bffd558cd782d8bb91f6f827ab606b9d0fd69a33c19c0eb0653d3a11fb66	0ebe08247b9136c7761d4b18d4fa4c5e	de	100342923	19f0146186720841649291314e7d65628776dd018b9d455c7bf1379c8c74ec6a	2016-06-09 17:10:41.0	0
f393a78119f637f798a1c32707a8f6d0801baf35c3a47af080aadc2ecc101fb4	3f6b05c0c8acfb029525a7d3e613b4b3	de	111801	4a62436c605f7d92fb2ca2be078e32c096f04c723721ad3f37fe0c8ffd69f089	2016-06-09 17:10:46.0	0
58acbf507f244e26f7432289f562a5c2a8f2e2db2f1d248dd7d4b50579c34105	bfab29a6563b42532bc63c14f121070e	de	100434023	5878d16d0c069128348b592016e1e6d7d153ea0425bbe8d367adcf7cf8ed204a	2016-06-09 17:10:50.0	0
75826225683cd7abb75c2e47627c0a49738941e374125ffad1669face42cd3be	a6aefb6574a600a420383ea54c563f9a	de	100342923	a2014547ad2af381cb0c0ba9985132bb25cba88ee1a90d457b506db4816ca601	2016-06-09 17:10:52.0	0
6f637593c787e87ad8b45075d986e4b249b24b9b7e00bb45b5d531cbda49ea4d	c2c4f2f0e4b38314efda55d47357a430	de	100354123	ab8863ef55e574c0093451ca02bc1842bd88e0fc32cf6779f5182b074a072d24	2016-06-09 17:11:03.0	0
3b60b2e220deac9976ac48cf334f3bbcdbdaa4f7d84110f3bef7ccd6e3591c8b	6a5f657c1840de03c3d7734a771843d2	de	100091613	98c27b3d9caf10acee966fe05cbf8d8f118ff139bfba0b551a32e2e3a9bd766c	2016-06-09 17:11:07.0	0
0e5e3760dc32cddd1dbc6e107a961a8c59851880b4c8ecc95eec9e619ef16dd1	14afed3b6550d62a07a48c19e2a93cc4	de	136901	fa095b0d028da96f73aa1228fcfb9ddc6636e4633cd72bfb0b48e4fce5bfb991	2016-06-09 17:11:15.0	0
5b3343e401c6e60f437de7f7b93a2ae58cf720d94bef4616e7e8892925b5262a	1461aa831bae190f76d1a99388ba4d15	de	100567813	0a366141553bcb8f33518f84426c47f693af782846bce2b731414da2593040fa	2016-06-09 17:11:19.0	0
36ff2f644b310496c2202a5bd41f832ae6e316feb90086395a79dcaca4bb5c52	6dd55932b9608c3a672799896b7df12d	de	108301	8fb1fab99fe590d1020a4f2868922d2e0009b933c0126093240eb28cc176bbab	2016-06-09 17:11:27.0	0
d70622b8fde54cd8954f03f5692ecf30cd49acb8bbe9db383499b0e28870695a	7d019cf6d315929a3ca9a8777655c2cc	de	108101	5644c98116ea9b058f134bbe1c63e0ed95f80b25159d1a752a2af8a3a3f61ef4	2016-06-09 17:11:28.0	0
a6a6bffd558cd782d8bb91f6f827ab606b9d0fd69a33c19c0eb0653d3a11fb66	0ebe08247b9136c7761d4b18d4fa4c5e	de	100342923	19f0146186720841649291314e7d65628776dd018b9d455c7bf1379c8c74ec6a	2016-06-09 17:11:34.0	0
6121c9e67a5c48d1e70f9cab66d9128cf8803cd065eddc079178e5a86856f68f	338b209a7f5cf04acdfd26cc3b3cba2f	de	152401	19e54986c139665f0bc1aee6073618a4dd2cbdbe577a1b51989b2cfd96f43eb3	2016-06-09 17:11:35.0	0
3463c1caa6516e7072be72135c2c7b3ab674b5400f60136d943e1772a123f652	a5dd8e4f8dfed2e937a4bfd9d16cf110	de	100565213	f2e3ee3a12df4146dbbc8eed465ea5507ab13bc6d166aaa5f20fe39a1a5f6ec6	2016-06-09 17:11:48.0	0
251a4dbf0866d6f43c86dfe6db20ee304855acba7e2915d3967d920605ad1086	446138c4f876c3d582665dcdffd97469	de	168001	8497a9dd86ab3b7f192f2e65994b972787bdcdc6b501b48dab19eaa4737ca148	2016-06-09 17:11:58.0	1
35d9f13f86c6359a9ccb0059ab8a2cd8eedeac5a920a84b269553a1b7e6458dc	e73e99f4a9579b6b5f60ade22386a93c	de	100010713	66863da8db7e6c51bed5eccc89a91f756e4baee85ad4469e15f0a0cc70f7afdb	2016-06-09 17:12:06.0	0
d70622b8fde54cd8954f03f5692ecf30cd49acb8bbe9db383499b0e28870695a	494c29ef885820b55ce14cfafee0d4c6	de	108101	6f529242bbc6dfa46a35f7b9d37a32cd11a0838f204c24f95615d29d2d363ada	2016-06-09 17:12:14.0	0
86735cb751de0f3078282a448eaced4751ec21ac293d33164e444e5bba856802	60c8f736b4712d57f306d6e8d91d2bde	de	100360623	1acdbfe2c4f9be0303e1a843e42db8f5586891680b8aa216adc48c03afa67f73	2016-06-09 17:12:28.0	0
1f372e0a9321f81290ca21106a0475d968d264ce4f775a6f8a6d6f3280831625	8aa8d8e7161df6542461f3636e935ed0	de	100441023	12f43ab1ddb5e66c4622b3e45d46e9c11599599cfc9358908f8bfc74343cb655	2016-06-09 17:12:32.0	0
3dd3ce30d762733d789ccd409aa582dcfb372044aacf6b82a73571bc19d731da	8bcfb48f5a7ec7acf243cf672c1351f3	de	134101	87275e47dd221cf00a355e90e93e5b6124c855cf197895e0706067ec9bf7803d	2016-06-09 17:12:39.0	0
6121c9e67a5c48d1e70f9cab66d9128cf8803cd065eddc079178e5a86856f68f	3b6fadf13bb1379bb465c87bd68a88cf	de	137901	68464d9d682cd285705c2a92c3e08428da871c72861cbe028f3b81046042c9e1	2016-06-09 17:12:53.0	0
e13a7bd57cea7caa371980205e833ada0bfde0a5f32bba730e3cf64d4ae96778	079c03dd95e927de15cca3ee6334f2fb	de	100372023	81dbc3ed2af94707ed02aa666cc8d17c6cc5bbff97f6bf5180efccb310d6b578	2016-06-09 17:13:05.0	0
f091b16190eec198e24dd16cfbdbdc5d779d7b4ecfb35fc29ab7ee07927cee26	c2cbd47b80f1988a8d7e87e16c63a5fa	de	100392423	fca91704667a53350611d159de21c2e5de8eeab874e4041e4c8bbe1edae0e64e	2016-06-09 17:13:18.0	0
6121c9e67a5c48d1e70f9cab66d9128cf8803cd065eddc079178e5a86856f68f	66250b3b6b90ff33e62eba66dac78837	de	100354123	ab8863ef55e574c0093451ca02bc1842bd88e0fc32cf6779f5182b074a072d24	2016-06-09 17:13:31.0	0
d3f33ef6baf7f30609ac91d2da5a0b3e35ff8caf59a45f6b681bb5730f6caae7	f75214a2874dcd890606c48be6e38d25	de	109301	344afd7b70e18fc39de781b3fcab825d2c6bed95420cf138343813b1a3b025e7	2016-06-09 17:13:31.0	0
555fe09723994db2923831d5a6148f55cf61f43a549ddc05ef4e0c9bb134c691	7a9fd8458e6fd5a1b9aab5fec803edad	de	143401	b8bb0235ff08411cf7fa61c4ea538583e378554ae772c63568467e5bbe3bb941	2016-06-09 17:13:32.0	0
747151a3634db8b7a99b63b39eea7f00063ff00bfa31cd5f0b86ed134f53f78a	e23de93632d4e3650504b7b47a05cd9a	de	100232023	605347c8b88abb40c04e70d5020323a114bb73947eb56247c58ea3b51edd7b47	2016-06-09 17:13:46.0	0
e9b6afd17598c6deff1ee5bc557250a4652cbc7a912c2249b770c0e7b658b813	83a45e3c0dcdb981e0d9df99fa226390	de	113501	7fa6651a44923c555ec5ca59f129e1f3c2605982549ee2d148d90d592f8e338b	2016-06-09 17:13:59.0	0
53788146a3cfcad22c985df274a3c348f4328d568008090f760a43f0b3b16a16	b9d412539738c3b1a3af04fcdfc05009	de	168001	bd7154afa2cb8c05fdf3577e17c403aa29f17f5a3f26591c2a23d13019c25ead	2016-06-09 17:14:20.0	0
6121c9e67a5c48d1e70f9cab66d9128cf8803cd065eddc079178e5a86856f68f	9a01b50ccd7c13542344cd31446b3cdd	de	100450223	53e6324ba0e8a8a9313ac47ba6d9949bf7c4e8f987547a728fb94389fdff6462	2016-06-09 17:14:22.0	0
22243ff91a2604f5226d4dbb369d3b0ed8ab2e645e3cf8b34a3f0dc31e862360	cc09fdac9cb5a93b2162ab6cdb27726b	de	108301	b81abca1d0570d6755f8520e5236a2028ae68d768f6ebb91a42d72e5f2d7fba8	2016-06-09 17:14:25.0	0
a8385dd8d0cd1c36616e945105a19f37d369af3939ef1a2ba69b99e0236b9830	9c62064d5fe84800615f10caeaa46b38	de	100565213	26467f203f42913b6bc575fd4adc89ad66c5db082c8ab90cfc7bb3a5ab1b0ddc	2016-06-09 17:14:25.0	0
5e6e8cc1f99e272714ac39216dc5d41c18cd5c599b42e38390e98e7c334e6b26	b22dca35da168431eb4b89fdac304ebd	de	168001	8497a9dd86ab3b7f192f2e65994b972787bdcdc6b501b48dab19eaa4737ca148	2016-06-09 17:14:37.0	0
47d482ec0ee63f600e82967fa77990be82ee9eec31ad53bd65b38af13951d9fc	78a9db6cdd34dc10c92355a0b5ae8590	de	100564913	b042951fdb45ddef8ba6075ced0e5885bc2fa4c4470bf790432e606d85032017	2016-06-09 17:14:54.0	0
a53e5d67ef3241ff6fc36ed1920a738776062c888118e64b28103730300f23e5	530c420222cf54a00d9654fbacaabd1c	de	138201	de9b1d95b3c4e1311531660b279b5a3108594ae71f32de73b91248b502fb3216	2016-06-09 17:15:05.0	0
e95faec29385c42aad97e5e5bcb0bb1e807adcc68bdd1befa5594e11ffcf2e66	5a2493a73937c9ee2729e1f55444e1f2	de	100441023	dc2f8b01f6875a2fedf8bf938eed7b5f4b89f9fb45f99df159fec6cee7b7bec1	2016-06-09 17:15:18.0	0
4443fee03940ada85696abb7dc29a8bd130480ba8f5233072f56edc7a7d5e186	52e8edc9d11ab241859e98aef79a6a08	de	109401	e062662316340d2cb3ddde345bb5a3f4fa159840e813e30152e4c74aa05ebded	2016-06-09 17:15:19.0	0
ec5de85284c4ce2f9fa680aea4f86f7543ddec0b73c1c431fb90966c5521a660	0346f753e9acb0d6a12fd7f87b3b59fe	de	108301	6b0d84c41c3a1a30dfb0c5bcec20b3e572cd40314f6d456967a788cdb67756c7	2016-06-09 17:15:21.0	0
6de721669b3ce4663851452a5e9549abb3df959583284aa07b9d215ea5900399	5ed1358cde80a8febfbb8cb9b046cac2	de	137001	8baa657ce7b2f7bc0a60cd7ddf27d802b1b611b6f5cd959ebd310343de35de86	2016-06-09 17:15:25.0	0
af8048ffc1455f5309c3263189a6193e919fd25fbbc8ee036fab0f81a376d3f5	e60e628ecb5dd66dfecd261f2d81421b	de	100020213	659c6efea6de59f8890f12ab39ea33458b8ca5de1756f2e53c9874f2a8616ffc	2016-06-09 17:15:31.0	0
e62f54903806fba6ba475f5026213fdf6c7d76b2506499d902fc689a58accf65	b54113bb6dae06e37bec9e36ae3651d7	de	108301	e062662316340d2cb3ddde345bb5a3f4fa159840e813e30152e4c74aa05ebded	2016-06-09 17:15:38.0	0
47d482ec0ee63f600e82967fa77990be82ee9eec31ad53bd65b38af13951d9fc	06499fd80b5f8b8391fc3bacb9bf3e34	de	138301	bb975610f48db65c00a0812aee4b86adac8869d73d51d247988de1e6db9e1d08	2016-06-09 17:15:39.0	0
f1166c56f5c5e5d3073fea5efbd575ab8a4bb3c9dd067f14c02e98c7f1b2b63d	d80044fabb7f6acfc9fc28032b8dfbc4	de	100001	539bb79186052ca6042ec417d244cdfbba86238e53455a1e57d1fafd42dcdf12	2016-06-09 17:15:42.0	0
f1166c56f5c5e5d3073fea5efbd575ab8a4bb3c9dd067f14c02e98c7f1b2b63d	e3b9802598818edd9e8aa5afbe0242f2	de	100001	539bb79186052ca6042ec417d244cdfbba86238e53455a1e57d1fafd42dcdf12	2016-06-09 17:15:42.0	1
d66765fcedf7d18c7474c22634e153398c64d031c1dcfeed6b2682b755d884b3	e7c39aadeb40dce15a5d68e99c58db2a	de	100389523	121fd10bb7ce503a1feb7aa63dacad5049a5cd137be3aad37c70975971516bd7	2016-06-09 17:15:47.0	0
ba1df5d217f6fb6282625b04b239c91e3d9dfed30bdc10e04e59e35b43fecc89	f12e0504d5fc69ed6f4cde523681cc21	de	138001	615b922dc45398e5ca4dee605151846a3efb28ef93e51afb0adbb7797ad59579	2016-06-09 17:15:55.0	0
ed81bc4dc0fc36a7a563311fe03636a6286b10b171e63ae9c1c8661ce47dc514	d1b3bf3d984aa083b31f4b64d7f78ee8	de	100544223	cde3ea6a59c6dfabc69643ee5be8ba62dc4e79b4efb240ff76f40f28c62a75c0	2016-06-09 17:15:57.0	0
e71d27af3b9b88e7786d3772b7f75cf33547bcf02ea15ee0f4955c1afb744369	a6770c237ad029a5b45e4a0f99ab9624	de	130401	39b1828acea383d4e2f43b8dd53ffdc148356f3fabecdfb68f891f5679f5e817	2016-06-09 17:16:00.0	0
1e1da85bae56fe52bf13b620cdbc96af725fa81a2434b25fa1fcb6efd2a0b497	0f4f1bceae3dcae63e465c7c20dd7f16	de	100567513	e1b977afd4712c0b3951938d3d2d3e4531e0a9da29a7aa5c463303dd17726dee	2016-06-09 17:16:07.0	0
ea9f1078a1d515ad5e81fe81edfa133b34e60423974f11102f5334ce41befbbb	77cd9b7ebbc84aefd8df1f61b154df8a	de	113501	7fa6651a44923c555ec5ca59f129e1f3c2605982549ee2d148d90d592f8e338b	2016-06-09 17:16:11.0	0
e95faec29385c42aad97e5e5bcb0bb1e807adcc68bdd1befa5594e11ffcf2e66	886b71f0b9a77e7e1b54be0e90ac7405	de	100317323	50d302ed454b25ccd55449852741c63a73dd0e1ddac7dab6965e9d2ad970fd32	2016-06-09 17:16:31.0	0
cc630150902b27c1baf22ecd38b769e9a19a8538f06d2b8048e291f30a90702c	8e460d8c4aef69358bb3431b0dc5db23	de	108101	16f2a2d9c0f683bbff437e0544e3da9d92423452d7b03893ed5da4b0d77e729d	2016-06-09 17:16:32.0	0
cc630150902b27c1baf22ecd38b769e9a19a8538f06d2b8048e291f30a90702c	f4c98da64f4c2f14d04be591efba701b	de	108101	16f2a2d9c0f683bbff437e0544e3da9d92423452d7b03893ed5da4b0d77e729d	2016-06-09 17:16:32.0	0
950f80c5de6d5e2e4dbb3cf19c061fa46063680441046cdd67d8a7340e854627	201bd897cda02a42fb27951ac3bf962f	de	100565213	154f65f908a7406826ed6408a156db1bdb82f8f514dffc9c344dfba31ace8520	2016-06-09 17:16:42.0	0
2064128253f2cbebb8eb36a1ca05d8818f6625e64782bbd8a5ce8eec5a8f1289	543d06d4e5236501d8151b0e1f108d0e	de	100239223	81dc9575e12600c50cca637701215bdf3d923eebcb08cc4c67fd928103c4931a	2016-06-09 17:16:50.0	0
950f80c5de6d5e2e4dbb3cf19c061fa46063680441046cdd67d8a7340e854627	2485b4d0d3b641564e3cb9226d004fa7	de	100020213	f3c93baa0cf4430849611cedb3a40ec4094d1d370be8417181da5d13ac99ef3d	2016-06-09 17:16:56.0	0
a2a58002b512395aad68d6d5edd2a58568036c0dd16d8b03333118f4e6c20d60	ce52219e2938237e744bc28a7e63a33f	de	165101	eb49b22a1bbd88fbdf614e3494326c3d2dd853104bff8c5adeaa99a143bdf7d2	2016-06-09 17:17:17.0	0
6da4f6ccc08a0786bc774b8ef97d09960d3dff9183627639b4b69825ca1f0010	488176937291c1ee20dd522940065429	de	100496023	fca91704667a53350611d159de21c2e5de8eeab874e4041e4c8bbe1edae0e64e	2016-06-09 17:17:18.0	0
ff21db552f501c525b1c8ec5c25828ecabc80b4e9accaa540d4910b4e7cf2c8b	1e7043ebfecd7e53fb146bc387f0e057	de	100389523	8baa657ce7b2f7bc0a60cd7ddf27d802b1b611b6f5cd959ebd310343de35de86	2016-06-09 17:17:33.0	0
770725ebcb1db2061f8e5ade89a7574384f51cddf459e0c4622080b54b6684a5	8052db9ba3095a7b27943c5730161b3f	de	100564713	39b1828acea383d4e2f43b8dd53ffdc148356f3fabecdfb68f891f5679f5e817	2016-06-09 17:17:33.0	0
950f80c5de6d5e2e4dbb3cf19c061fa46063680441046cdd67d8a7340e854627	7a6ab910eedc63acc14fafa32b6f0c4a	de	100020213	154f65f908a7406826ed6408a156db1bdb82f8f514dffc9c344dfba31ace8520	2016-06-09 17:17:39.0	0
9858f2a2b4a1407ffe4ac2f944b88e537046b1a20beb391d36245a0a9374393b	f5b3bb72cfab9791a8872c8fa0d33b5c	de	100317323	50d302ed454b25ccd55449852741c63a73dd0e1ddac7dab6965e9d2ad970fd32	2016-06-09 17:17:44.0	0
acf3aaf384fa1fabe78b3400e637bee97b8890f8601a64363435df14884fc19d	c11c78e91730feabc79d271d2caf4e9c	de	138301	fca91704667a53350611d159de21c2e5de8eeab874e4041e4c8bbe1edae0e64e	2016-06-09 17:17:50.0	0
35d9f13f86c6359a9ccb0059ab8a2cd8eedeac5a920a84b269553a1b7e6458dc	144d3bed88f001c20bec517b2cfc4cbb	de	100282123	81dc9575e12600c50cca637701215bdf3d923eebcb08cc4c67fd928103c4931a	2016-06-09 17:17:57.0	0
8f827c60bd07569f023ecce1a3a9dda686a0b904073b511ba7ee5522a812101a	6a037dcab832895fa09ef0a583d1f3b9	de	100356623	e68ad411a6124c94c0c0a5bb37498f93d419a3c80e8342114eb394f184a33f31	2016-06-09 17:18:01.0	0
620589cd9a79220fff790c874da7d6350953726342db99dba13a6653aa8330a4	32852425a7336beb13171eca2cdb7f5d	de	100392423	e08296d891ebf5f817b3154ee8f35358c064805af4e77e78bfd2fd573a7f4b69	2016-06-09 17:18:04.0	0
dc49ca11c79a76867de42a80c7938e83b486a4a4a42629eed2120d5d940285f7	04d5aca9d14421567149a796f9b5d29d	de	100316423	add12d98b57c5fd8ce473c49e77da39167618b31867d5d21cf8c1ebe6ef5ae2d	2016-06-09 17:18:05.0	0
d5f924154f33d9f581d0e3095d95bc52b7d7b3ec842cc0fa13867a7bc5dadcb1	ccbdecfb71d4a0a7e836a4a4b1e69c97	de	108101	7d5fc213708a75c9ac3bc7d2c7437f8bbbf430dec977fd50f3dddeffafd8f08d	2016-06-09 17:18:20.0	0
3dd3ce30d762733d789ccd409aa582dcfb372044aacf6b82a73571bc19d731da	31fa3083b5fe377cd537ef508e337604	de	100334223	e53d5c8c86f0a24e5164a792da802e48660891e32224d35d2083fcb3c952fed6	2016-06-09 17:18:20.0	0
be30b5d8ab353fbdac529a655e823d45fab50e4409a561a2ce1eb32f8d362d9a	932b7fb1973f3a8655cd2b7c80275b03	de	100291623	de010d08ae62a1f3d9a0b623ac5f44d4a648061f7696242ba23af877dce370fe	2016-06-09 17:18:27.0	0
0061b3a2ed47a1b2f39c7ed71cdd5d15cc841f46426d60530a528cae10947eb6	d3d2c4b08c0c1cdda832862a68225f28	de	100232023	9583aaa4764687ba0bd39ac7fb5bb3fa296f1522b37983903fcef09b7a6e8511	2016-06-09 17:18:54.0	0
